,Image,Artist,Work,CP Hex1,CP Hex2,CP Hex3,CP Hex4,CP Hex5,CP Hex6,Image_Category,Unique_Color
311,https://en.most-famous-paintings.com/Art.nsf/O/8YDGGW/$File/Claude-Monet-Monet_s-Garden-at-Vetheuil-S.JPG,Claude Monet, Monet's Garden at Vetheuil ,#b3a57f,#2d392d,#393b41,#5d5538,#877c52,#2e2a1c,Brownish,#bb4438
312,https://en.most-famous-paintings.com/Art.nsf/O/5ZKCFK/$File/Giorgio-De-Chirico-The-Uncertainty-of-the-Poet-S.JPG,Giorgio De Chirico, The Uncertainty of the Poet ,#6c6f3a,#40361a,#e3e5bc,#90996d,#d0b146,#486558,Brownish,
313,https://en.most-famous-paintings.com/Art.nsf/O/5ZKG45/$File/Vincent-Van-Gogh-Starry-Night-Over-the-Rhone-S.JPG,Vincent Van Gogh, Starry Night Over the Rhone ,#628db4,#393a24,#43495e,#646e41,#516b62,#93ab5f,Greenish,#7c3a35
314,https://en.most-famous-paintings.com/Art.nsf/O/5ZKELW/$File/Rene_Magritte-The_Magician-S.JPG,Rene Magritte, The Magician ,#10110a,#e3e7e5,#1f242d,#5b4d2e,#262115,#b09c79,Blackish,#c13d34
315,https://en.most-famous-paintings.com/Art.nsf/O/5ZKCUM/$File/Joan-Miro-Standing-Nude-S.JPG,Joan Miro, Standing Nude ,#e95b1c,#ead0c0,#411e10,#746032,#f6b640,#5d3c3f,Brownish,#7b9c4b
316,https://en.most-famous-paintings.com/Art.nsf/O/8XXEHR/$File/Henri-Matisse-Goldfish-S.JPG,Henri Matisse, Goldfish ,#cf9fb4,#6f7d3d,#272813,#d3caa9,#2c2832,#c9782e,Redish,
317,https://en.most-famous-paintings.com/Art.nsf/O/8Y3JBM/$File/Bernardo-Strozzi-Sleeping-Child-2--S.JPG,Bernardo Strozzi, Sleeping Child ,#b07e66,#130a0d,#7a3930,#d6b39c,#301813,#67282b,Brownish,
318,https://en.most-famous-paintings.com/Art.nsf/O/8XXRET/$File/Claude-Monet-Cart-on-the-Snow-Covered-Road-with-Saint-Simeon-Farm-S.JPG,Claude Monet, Cart on the Snow Covered Road with Saint-Simeon Farm ,#b4d3ce,#1d2c36,#8dacad,#afd9e8,#303625,#637973,Greenish,
320,https://en.most-famous-paintings.com/Art.nsf/O/8CEFGY/$File/Frida-Kahlo-My-Dress-Hangs-There-S.JPG,Frida Kahlo, My Dress Hangs There ,#523f30,#948995,#b0957a,#786755,#a3643f,#e4c9a6,Brownish,#4d28e0
321,https://en.most-famous-paintings.com/Art.nsf/O/5ZKG3P/$File/Vincent-Van-Gogh-Olive-Trees-with-Yellow-Sky-and-Sun-S.jpg,Vincent Van Gogh, Olive Trees with Yellow Sky and Sun ,#5a381e,#edd66d,#b0733c,#606d4e,#989c7c,#8d8b9c,Brownish,#dd3521
322,https://en.most-famous-paintings.com/Art.nsf/O/8XYRGP/$File/Pierre-Auguste-Renoir-The-Luncheon-of-the-Boating-Party-S.jpg,Pierre-Auguste Renoir, The Luncheon of the Boating Party ,#42382b,#a88c78,#cfbeae,#222b2e,#7d624f,#56484c,Brownish,#d74d3b
323,https://en.most-famous-paintings.com/Art.nsf/O/5ZKG8L/$File/Vincent-Van-Gogh-Apricot-Trees-in-Blossom-2-S.JPG,Vincent Van Gogh, Apricot Trees in Blossom 2 ,#7b6850,#bcae93,#a3a5ab,#514631,#998b70,#dad5c2,Brownish,#a12616
325,https://en.most-famous-paintings.com/Art.nsf/O/5ZKFZ8/$File/Vincent-Van-Gogh-Branches-with-Almond-Blossom-February-1890--S.jpg,Vincent Van Gogh, Branches with Almond Blossom ,#5a9588,#1392a4,#bbceb5,#335a42,#8a956c,#4dacba,Greenish,
326,https://en.most-famous-paintings.com/Art.nsf/O/8XZ6MN/$File/Wassily-Kandinsky-Composition-VIII-S.jpg,Wassily Kandinsky, Composition VIII ,#dbd4c2,#241b30,#9b6e7d,#64503d,#b6c1c8,#e2d7dd,Redish,#1c83c8
327,https://en.most-famous-paintings.com/Art.nsf/O/5ZKCWA/$File/Wassily-Kandinsky-Yellow-Red-Blue-S.jpg,Wassily Kandinsky," Yellow, Red, Blue ",#e2c133,#3f5688,#dbd8b2,#5b4d37,#985969,#b6bfd1,Brownish,#eb2719
329,https://en.most-famous-paintings.com/Art.nsf/O/8XZP8Z/$File/Leonardo-Da-Vinci-Annunciation-S.jpg,Leonardo Da Vinci, Annunciation ,#121c1d,#ece1c6,#6f5133,#5a0f15,#2f1f10,#a09579,Brownish,#bf534b
330,https://en.most-famous-paintings.com/Art.nsf/O/8XXTHZ/$File/Edgar-Degas-Dancers-in-Pink-S.JPG,Edgar Degas, Dancers in Pink ,#4f3a28,#d37078,#b35a49,#2b1c12,#7c5f41,#c4a073,Brownish,
332,https://en.most-famous-paintings.com/Art.nsf/O/8EWP5H/$File/Paul-Cezanne-The-Large-Bather-S.JPG,Paul Cezanne, The Large Bather ,#7d87a2,#b4a27d,#a3a8bd,#263549,#55637e,#656349,Blueish,#993a18
333,https://en.most-famous-paintings.com/Art.nsf/O/8EWQV6/$File/Rembrandt-Van-Rijn-History-Painting-S.JPG,Rembrandt Van Rijn, History Painting ,#dac7a9,#4a3d36,#3e3336,#a0876e,#746050,#343237,Brownish,
334,https://en.most-famous-paintings.com/Art.nsf/O/8YE8LX/$File/John-Singleton-Copley-Watson-and-the-Shark-2--S.JPG,John Singleton Copley, Watson and the Shark ,#2e261d,#9aabad,#1a181b,#8c7b5c,#534632,#ccc191,Brownish,#78443f
335,https://en.most-famous-paintings.com/Art.nsf/O/8EWPKZ/$File/Pierre-Auguste-Renoir-A-Road-in-Louveciennes-S.jpg,Pierre-Auguste Renoir, A Road in Louveciennes ,#524b36,#cbc6ab,#817859,#2e292d,#272317,#97979e,Brownish,#9a3b17
336,https://en.most-famous-paintings.com/Art.nsf/O/5ZKGJG/$File/Vincent-Van-Gogh-Mulberry-Tree-The-S.JPG,Vincent Van Gogh," Mulberry Tree, The ",#976e21,#52527a,#d6c794,#c19e44,#5b411b,#887555,Brownish,#9e3913
337,https://en.most-famous-paintings.com/Art.nsf/O/8YDKVR/$File/Gustave-Courbet-The-origin-of-the-world-S.JPG,Gustave Courbet, The origin of the world ,#cac2c7,#987e60,#0e150d,#b99f85,#4f3d2b,#d1bdab,Brownish,#9c3916
338,https://en.most-famous-paintings.com/Art.nsf/O/5ZKBXT/$File/Claude-Monet-The-Boulevard-des-Capucines-S.JPG,Claude Monet, The Boulevard des Capucines ,#b6bc96,#6c4e27,#94855b,#cee8d1,#361d09,#5b525e,Brownish,
339,https://en.most-famous-paintings.com/Art.nsf/O/8Y36C4/$File/Gerard-David-The-Marriage-at-Cana-2--S.JPG,Gerard David, The Marriage at Cana ,#8f664d,#2d1d21,#edd6aa,#33211c,#ba9a74,#5e4033,Brownish,#994d5c
340,https://en.most-famous-paintings.com/Art.nsf/O/8XX9B6/$File/John-Singer-Sargent-A-Dinner-Table-at-Night-also-known-as-Mr.-and-Mrs.-Albert-Vi...Albert-Vickers--S.JPG,John Singer Sargent, A Dinner Table at Night ,#551217,#3f150f,#d59952,#ae502f,#260a11,#7c2118,Brownish,
341,https://en.most-famous-paintings.com/Art.nsf/O/8BWTFR/$File/John-William-Waterhouse-Ariadne-S.JPG,John William Waterhouse, Ariadne ,#321f1a,#a13727,#27191b,#82533d,#5a3326,#cf9f76,Brownish,
342,https://en.most-famous-paintings.com/Art.nsf/O/8XXEZL/$File/Vincent-Van-Gogh-A-Group-of-Cottages-S.JPG,Vincent Van Gogh, A Group of Cottages ,#c6ca7c,#5c6794,#979d67,#d3d7b5,#9fb0c9,#5e5d37,Brownish,#ed8660
343,https://en.most-famous-paintings.com/Art.nsf/O/8XYRRP/$File/Pierre-Auguste-Renoir-A-Box-in-the-Theater-des-Varietes-S.JPG,Pierre-Auguste Renoir, A Box in the Theater des Varietes ,#935b45,#333a2c,#6c775f,#bb9179,#532527,#692c1d,Brownish,#c24132
344,https://en.most-famous-paintings.com/Art.nsf/O/8BX2JS/$File/Winslow-Homer-Fishing-Boats-Key-West-S.JPG,Winslow Homer," Fishing Boats, Key West ",#797566,#a8c0c7,#dbe9f1,#7a9695,#282c21,#d3d7cc,Blueish,#eee88c
345,https://en.most-famous-paintings.com/Art.nsf/O/8XXCCR/$File/Vincent-Van-Gogh-Fishing-boats-on-the-Beach-at-Les-Saintes-Maries-de-la-Mer-S.jpg,Vincent Van Gogh, Fishing boats on the Beach at Les Saintes-Maries-de-la-Mer ,#dce6e8,#7c7d67,#3a392f,#afaf8f,#aebbc3,#e2e3cf,White-ish,#1e8ad8
346,https://en.most-famous-paintings.com/Art.nsf/O/7Z4QAW/$File/Eugene-Delacroix-Arab-Horses-Fighting-in-a-Stable-S.JPG,Eugène Delacroix, Arab Horses Fighting in a Stable ,#897153,#2c262a,#d3c098,#2c1a10,#533e2a,#d6d4d8,Brownish,#a56963
347,https://en.most-famous-paintings.com/Art.nsf/O/8BWTG7/$File/John-William-Waterhouse-Echo-and-Narcissus-S.JPG,John William Waterhouse, Echo and Narcissus ,#745435,#cba36c,#381b1e,#302217,#9f6d45,#503b27,Brownish,#b85349
348,https://en.most-famous-paintings.com/Art.nsf/O/8XXCK9/$File/Gustave_Caillebotte-The_Floor_Scrapers_also_known_as_The_Floor_Strippers_-S.jpg,Gustave Caillebotte, The Floor Scrapers ,#cdc9a8,#242018,#8c8975,#494d4e,#171519,#504e44,Blackish,#7c3735
349,https://en.most-famous-paintings.com/Art.nsf/O/8BWTGL/$File/John-William-Waterhouse-Hylas-and-the-nymphs-S.jpg,John William Waterhouse, Hylas and the Nymphs ,#6d6758,#3c3542,#afadb4,#e5dcc7,#111220,#23201a,Blackish,#e13e31
350,https://en.most-famous-paintings.com/Art.nsf/O/8EWFE5/$File/Edgar-Degas-The-Tub-1-S.jpg,Edgar Degas, The Tub 1 ,#667372,#34252d,#8e6f53,#c9af86,#5e3f32,#39444d,Brownish,#b55449
351,https://en.most-famous-paintings.com/Art.nsf/O/8BWTJB/$File/John-William-Waterhouse-The-Lady-of-Shalott-S.jpg,John William Waterhouse, The Lady of Shalott ,#0e0d12,#28211a,#695742,#d5c8b5,#251d20,#586362,Blackish,#d02c1d
352,https://en.most-famous-paintings.com/Art.nsf/O/8XXRJS/$File/Claude-Monet-Woman-with-a-Parasol-in-the-Garden-in-Argenteuil-S.jpg,Claude Monet, Woman with a Parasol in the Garden in Argenteuil ,#807b88,#716751,#45393f,#b29f74,#303339,#453c2f,Brownish,#3c2dea
353,https://en.most-famous-paintings.com/Art.nsf/O/8EWQF8/$File/Pierre-Auguste-Renoir-The-Sunny-Street-S.JPG,Pierre-Auguste Renoir, The Sunny Street ,#a18363,#8b8c97,#382f22,#c8baa2,#211d21,#6e553c,Brownish,#223190
354,https://en.most-famous-paintings.com/Art.nsf/O/8BWL5J/$File/Albert-Bierstadt-Rustic-Mill-S.JPG,Albert Bierstadt, Rustic Mill ,#a0895a,#37241b,#dad191,#311c1e,#90ab9d,#62462f,Brownish,#294089
355,https://en.most-famous-paintings.com/Art.nsf/O/8XYCDL/$File/John-Singer-Sargent-Boat-in-the-Waters-off-Capri-S.JPG,John Singer Sargent, Boat in the Waters off Capri ,#eedaa0,#a58f61,#667a54,#503822,#cfaf78,#816e51,Brownish,#884329
356,https://en.most-famous-paintings.com/Art.nsf/O/8XY3YZ/$File/George-Stubbs-Lion-Attacking-a-Horse-S.JPG,George Stubbs, Lion Attacking a Horse ,#514739,#23191b,#291f1a,#736b5a,#70766f,#978c78,Blackish,
357,https://en.most-famous-paintings.com/Art.nsf/O/8XZ6RT/$File/Wassily-Kandinsky-All-Saints-day-I-S.JPG,Wassily Kandinsky, All Saints day I ,#5e4839,#c9d4e0,#442f40,#dbd2bc,#bf8c5f,#837e92,Brownish,#e93a2a
358,https://en.most-famous-paintings.com/Art.nsf/O/5ZKGWW/$File/Vincent-Van-Gogh-Wheatfield-with-Crows-S.jpg,Vincent Van Gogh, Wheatfield with Crows ,#b8a247,#0c3970,#5b4517,#457bb5,#968018,#7e6f3f,Brownish,#7cbb38
360,https://en.most-famous-paintings.com/Art.nsf/O/7YKG2L/$File/Tiziano-Vecellio-Titian-Diana-and-Actaeon-S.JPG,Tiziano Vecellio (Titian), Diana and Actaeon ,#392519,#d3d1ac,#251c22,#7a4d29,#ab8b58,#8a8693,Brownish,#2f1b96
361,https://en.most-famous-paintings.com/Art.nsf/O/8XZ372/$File/Tiziano-Vecellio-Titian-Portrait-of-Alfonso-d-Avalos-in-Armor-with-a-Page-S.JPG,Tiziano Vecellio (Titian)," Portrait of Alfonso d`Avalos , in Armor with a Page ",#232517,#af9c76,#171f17,#38361e,#181e13,#695b3c,Brownish,
362,https://en.most-famous-paintings.com/Art.nsf/O/5ZKFHC/$File/Salvador-Dali-Tuna-Fishing-1967-S.jpg,Salvador Dali," Tuna Fishing, 1967 ",#cb976c,#20374e,#e1d6b9,#402e1e,#7f92a6,#9a6041,Brownish,#e13a25
363,https://en.most-famous-paintings.com/Art.nsf/O/9HB8EJ/$File/Andy-Warhol-Marilyn-leo-castelli-gallery-new-york-S.jpg,Andy Warhol," Marilyn, leo castelli gallery, new york ",#e9ce23,#aadad5,#2c2312,#e0a9b0,#cba893,#1f1a1f,Brownish,#e52314
364,https://en.most-famous-paintings.com/Art.nsf/O/8EWG9C/$File/Francis-Bacon-Three-Studies-for-a-Portrait-of-John-Edwards-S.JPG,Francis Bacon, Three Studies for a Portrait of John Edwards ,#28212a,#7fb3df,#b59386,#856b72,#5e738e,#4c332d,Blueish,#cf2f1f
365,https://en.most-famous-paintings.com/Art.nsf/O/8XYB3L/$File/Jan-Matejko-Bathory-at-Pskov-S.JPG,Jan Matejko, Bathory at Pskov ,#434350,#d4cab8,#b7c6d2,#998271,#4e392f,#ad889c,Brownish,#dc311f
366,https://en.most-famous-paintings.com/Art.nsf/O/8DP3MJ/$File/Benjamin-West-The-Death-of-General-Wolfe-S.JPG,Benjamin West, The Death of General Wolfe ,#986850,#2a1f22,#56382d,#201a16,#e8e5d2,#a8a694,Brownish,#ba544a
367,https://en.most-famous-paintings.com/Art.nsf/O/9GEHUF/$File/ClaudeMonet-poplars(1891)-S.JPG,Claude Monet, poplars ,#b2916e,#757a9e,#c2b7a0,#9da4bf,#73634d,#948189,Brownish,#e23826
368,https://en.most-famous-paintings.com/Art.nsf/O/5ZKB73/$File/William-Adolphe-Bouguereau-The-wave-S.JPG,William Adolphe Bouguereau, The wave ,#b5abb3,#a6a094,#7f92ab,#584d46,#475965,#b2c3e8,Blueish,
369,https://en.most-famous-paintings.com/Art.nsf/O/7YUDGL/$File/Pieter-Bruegel-The-Elder-Christ-Carrying-the-Cross-S.JPG,Pieter Bruegel The Elder, Christ Carrying the Cross ,#8e6647,#ba9973,#b2bac1,#e8dabf,#4f3625,#515d6b,Brownish,#bb4d40
370,https://en.most-famous-paintings.com/Art.nsf/O/8XYCEL/$File/John-Singer-Sargent-A-Backwater-at-Calcot-Near-Reading-S.JPG,John Singer Sargent, A Backwater at Calcot Near Reading ,#7d5528,#e8c28b,#311d12,#31191c,#b0915d,#57351f,Brownish,#af5a50
371,https://en.most-famous-paintings.com/Art.nsf/O/8BWMPJ/$File/Alexandre-Cabanel-Fallen-Angel-S.jpg,Alexandre Cabanel, Fallen Angel ,#d4d7f4,#211a15,#c29d84,#3a373c,#b7b6cb,#5f4b3f,Brownish,#9c2316
372,https://en.most-famous-paintings.com/Art.nsf/O/8BWTHV/$File/John-William-Waterhouse-Tale-from-the-Decameron-S.JPG,John William Waterhouse, Tale from the Decameron ,#9d624b,#402615,#434c37,#c9b99d,#0c140a,#733f48,Brownish,#cf3f2d
373,https://en.most-famous-paintings.com/Art.nsf/O/8XXQV8/$File/Camille-Pissarro-Apple-Picking-at-Eragny-sur-Epte-S.JPG,Camille Pissarro, Apple Picking at Eragny-sur-Epte ,#d2cc78,#3f4315,#816a18,#8a914e,#c5a92d,#1d3921,Brownish,
374,https://en.most-famous-paintings.com/Art.nsf/O/8BWSWP/$File/John-Singer-Sargent-El-Jaleo-S.jpg,John Singer Sargent, El Jaleo ,#7d6946,#efdaba,#4d3d26,#150c10,#18130b,#ae9870,Brownish,#e34b3c
375,https://en.most-famous-paintings.com/Art.nsf/O/8XXRVK/$File/Claude-Monet-Irises-in-Monet-s-Garden-S.jpg,Claude Monet, Irises in Monet's Garden ,#4a3047,#4d371f,#4b603a,#b49bc4,#999163,#706595,Brownish,#c92c1c
376,https://en.most-famous-paintings.com/Art.nsf/O/8EWCQN/$File/Berthe-Morisot-A-Corner-of-the-Rose-Garden-S.JPG,Berthe Morisot, A Corner of the Rose Garden ,#dbcd94,#343212,#919051,#535428,#b9ac69,#70743b,Brownish,#9ac23e
377,https://en.most-famous-paintings.com/Art.nsf/O/5ZKGPE/$File/Vincent-Van-Gogh-Roses-and-Beetle-S.JPG,Vincent Van Gogh, Roses and Beetle ,#cdc676,#5e6838,#232517,#959b52,#202207,#3e3f26,Brownish,
378,https://en.most-famous-paintings.com/Art.nsf/O/8XYBR9/$File/Jean-Baptiste-Simeon-Chardin-Basket-of-Peaches-S.JPG,Jean-Baptiste Simeon Chardin, Basket of Peaches ,#17161e,#7f5646,#e5c491,#bd8057,#4f3732,#37282d,Brownish,#963a2f
379,https://en.most-famous-paintings.com/Art.nsf/O/8BWTJA/$File/John-William-Waterhouse-The-lady-of-shalott-study-S.JPG,John William Waterhouse, The lady of shalott study ,#db9e87,#412b2f,#59332f,#9d5d4f,#292027,#7c5f65,Redish,
380,https://en.most-famous-paintings.com/Art.nsf/O/8XXRDN/$File/Claude-Monet-Red-Boats-Argenteuil-1875-oil-on-canvas--S.jpg,Claude Monet," Red Boats, Argenteuil ",#6e819d,#a9c6e8,#b7b8a3,#89a2c6,#7e6b53,#484e68,Blueish,#de311f
381,https://en.most-famous-paintings.com/Art.nsf/O/8YE66U/$File/Pierre-Auguste-Renoir-Two-Sisters-also-known-as-On-the-Terrace--S.jpg,Pierre-Auguste Renoir, Two Sisters ,#5f4c35,#76757d,#202c3d,#c7bfaa,#89876c,#bcc6cb,Brownish,#e42f1f
382,https://en.most-famous-paintings.com/Art.nsf/O/8XXRVZ/$File/Claude-Monet-Pathway-in-Monet-s-Garden-at-Giverny-S.jpg,Claude Monet, Pathway in Monet's Garden at Giverny ,#6b4f3a,#53333e,#d4ad83,#9b7859,#876881,#412a1c,Brownish,#512190
383,https://en.most-famous-paintings.com/Art.nsf/O/8XY9VC/$File/Ivan-Ivanovich-Shishkin-Morning-in-a-Pine-Forest-2--S.JPG,Ivan Ivanovich Shishkin, Morning in a Pine Forest ,#838e7f,#1c2523,#abb5a0,#5d6960,#d8dec2,#3b4641,Blackish,
384,https://en.most-famous-paintings.com/Art.nsf/O/8BWTH9/$File/John-William-Waterhouse-Ophelia-1-S.JPG,John William Waterhouse, Ophelia 1 ,#40372c,#2a2225,#f4efdd,#6b5e44,#161216,#b3a381,Brownish,#7c3549
385,https://en.most-famous-paintings.com/Art.nsf/O/8XZ6RB/$File/Wassily-Kandinsky-Arabs-I-Cemetery--S.JPG,Wassily Kandinsky, Arabs I ,#73719d,#e4a236,#d1b971,#484833,#8f7e48,#433948,Brownish,#d11a47
386,https://en.most-famous-paintings.com/Art.nsf/O/9H5SVU/$File/Pierre-Auguste_Renoir-Luncheon_of_the_Boating_Party-S.JPG,Pierre-Auguste Renoir, Luncheon of the Boating Party ,#422b1f,#322025,#916a58,#a4989e,#c9b3a7,#151623,Brownish,#4535e2
387,https://en.most-famous-paintings.com/Art.nsf/O/8DNUVD/$File/Albert-Charles-Lebourg-Notre-Dame-de-Paris-and-the-Bridge-of-the-Archeveche-S.JPG,Albert-Charles Lebourg (Albert-Marie Lebourg), Notre-Dame de Paris and the Bridge of the Archeveche ,#8f9faa,#837465,#654a53,#abb9c0,#676b78,#bdb79f,Brownish,#c74d42
388,https://en.most-famous-paintings.com/Art.nsf/O/8XXE8D/$File/Pierre-Auguste-Renoir-Girl-with-a-Hoop-S.JPG,Pierre-Auguste Renoir, Girl with a Hoop ,#4c4b2c,#ddd0bc,#91875a,#aeacbc,#c3ac7e,#293635,Brownish,#c0451b
389,https://en.most-famous-paintings.com/Art.nsf/O/8XYRNQ/$File/Pierre-Auguste-Renoir-The-luncheon-of-the-boating-party-2--S.JPG,Pierre-Auguste Renoir, The luncheon of the boating party ,#ab9c8e,#a4959a,#4c363d,#6e553f,#71616e,#29101e,Redish,#5f8730
390,https://en.most-famous-paintings.com/Art.nsf/O/8EWRBV/$File/Sir-Lawrence-Alma-Tadema-A-Kiss-S.JPG,Lawrence Alma-Tadema, A Kiss ,#beb490,#b4c9b2,#4f502a,#908a65,#efebcc,#d9d9b9,Brownish,
392,https://en.most-famous-paintings.com/Art.nsf/O/8BX25B/$File/William-Merritt-Chase-A-Study-in-Curves-S.JPG,William Merritt Chase, A Study in Curves ,#681510,#2f0407,#ecba9d,#ba6c54,#300604,#5c0b0e,Brownish,
393,https://en.most-famous-paintings.com/Art.nsf/O/8BWPAQ/$File/Edward-Hopper-Cape-Cod-Morning-S.JPG,Edward Hopper, Cape Cod Morning ,#625370,#d2c7e0,#9d773d,#e7d8ce,#392919,#190f19,Brownish,#e1325a
394,https://en.most-famous-paintings.com/Art.nsf/O/8BWKWX/$File/Albert-Bierstadt-Among-the-Sierra-Nevada-Mountains-California-S.jpg,Albert Bierstadt," Among the Sierra Nevada Mountains, California ",#404655,#aba99e,#28271c,#9ca2b2,#666e81,#15171d,Blackish,#7c3835
395,https://en.most-famous-paintings.com/Art.nsf/O/5ZKGB6/$File/Vincent-Van-Gogh-Crab-on-Its-Back-S.JPG,Vincent Van Gogh, Crab on Its Back ,#596c1e,#6da420,#40330c,#835714,#91b224,#c58b23,Greenish,
397,https://en.most-famous-paintings.com/Art.nsf/O/8BWS84/$File/Jean-Leon-Gerome-Public-Prayer-in-the-Mosque-of-Amr-Cairo-S.JPG,Jean Léon Gérôme," Public Prayer in the Mosque of Amr, Cairo ",#806037,#d6ab75,#22171b,#2b1d13,#a67f4a,#583e24,Brownish,#bd4b3e
398,https://en.most-famous-paintings.com/Art.nsf/O/8CAC96/$File/Thomas-Cole-Expulsion.-Moon-and-Firelight-S.JPG,Thomas Cole, Expulsion. Moon and Firelight ,#3a201b,#130b12,#ccad84,#5f3a2b,#9e6b44,#271519,Brownish,#e03e2c
399,https://en.most-famous-paintings.com/Art.nsf/O/8BWPEH/$File/Edwin-Lord-Weeks-An-Indian-Hunting-Party-S.JPG,Edwin Lord Weeks, An Indian Hunting Party ,#f7dbbc,#c0b0bc,#b77d5b,#9f4424,#8b8299,#dbb393,Brownish,#481998
401,https://en.most-famous-paintings.com/Art.nsf/O/5ZKG9W/$File/Vincent_Van_Gogh-Bowl_with_Peonies_and_Roses-S.jpg,Vincent Van Gogh, Bowl with Peonies and Roses ,#342b1c,#191117,#481c24,#c9a86e,#79683c,#14151a,Brownish,#b9514a
402,https://en.most-famous-paintings.com/Art.nsf/O/8XXRVN/$File/Claude-Monet-The-Japanese-Bridge-The-Water-Lily-Pond-Water-Irises--S.jpg,Claude Monet, The Japanese Bridge ,#c59d6e,#493620,#7f414b,#7c6e44,#465456,#a85132,Brownish,#cf382a
403,https://en.most-famous-paintings.com/Art.nsf/O/5ZKCLQ/$File/Gustav-Klimt-Water-Serpents-II-Bewegtes-Wasser-sfondo--S.JPG,Gustav Klimt, Water Serpents II ,#ad9b77,#463d23,#29262e,#8b5f1d,#806d42,#816c77,Brownish,#e66255
404,https://en.most-famous-paintings.com/Art.nsf/O/8XYB4Z/$File/Jan-Matejko-Battle-of-Grunwald-detail-10--S.JPG,Jan Matejko, Battle of Grunwald ,#a47356,#34282e,#f4dfb4,#cda47d,#462e26,#785340,Brownish,#c43f2f
405,https://en.most-famous-paintings.com/Art.nsf/O/5ZKCB4/$File/Edouard-Manet-Olympia-S.JPG,Edouard Manet, Olympia ,#111416,#ece1b8,#251f17,#867d56,#dde0d7,#bbb592,Brownish,
406,https://en.most-famous-paintings.com/Art.nsf/O/8Y35AV/$File/Gustave-Courbet-Woman-with-a-Parrot-2--S.JPG,Gustave Courbet, Woman with a Parrot ,#281118,#9d7e51,#edddbd,#361f19,#654a31,#d0b88b,Brownish,#7c3a35
407,https://en.most-famous-paintings.com/Art.nsf/O/5ZKGJM/$File/Vincent-Van-Gogh-Noon-Rest-from-Work-after-Millet-S.JPG,Vincent Van Gogh, Noon Rest from Work after Millet ,#55431e,#416a78,#435a47,#bc9a3b,#7d8768,#836329,Brownish,
408,https://en.most-famous-paintings.com/Art.nsf/O/8EWPQ7/$File/Pierre-Auguste-Renoir-Children-by-the-Sea-in-Guernsey-S.JPG,Pierre-Auguste Renoir, Children by the Sea in Guernsey ,#454a5f,#8b8068,#805c34,#ac8b4c,#c0ad8a,#443521,Brownish,#bd3a2a
409,https://en.most-famous-paintings.com/Art.nsf/O/8XXTLL/$File/Edgar-Degas-Dancer-with-a-bouquet-of-flowers-The-Star-of-the-ballet--S.JPG,Edgar Degas, Dancer with a bouquet of flowers ,#717461,#af9d82,#665c4e,#90806b,#d9c3a7,#736069,Brownish,
410,https://en.most-famous-paintings.com/Art.nsf/O/5ZKB4Y/$File/William-Adolphe-Bouguereau-Biblis-S.JPG,William Adolphe Bouguereau, Biblis ,#908263,#1c1204,#050103,#cec3b0,#4b4125,#030202,Brownish,
411,https://en.most-famous-paintings.com/Art.nsf/O/7Z4QHQ/$File/Nicolas-Poussin-A-Roman-Road-S.JPG,Nicolas Poussin, A Roman Road ,#1d170e,#725638,#463322,#a38a67,#5c5e62,#dbccac,Brownish,#913e20
412,https://en.most-famous-paintings.com/Art.nsf/O/5ZKE69/$File/Pierre-Auguste-Renoir-The-Umbrellas-S.jpg,Pierre-Auguste Renoir, The Umbrellas ,#27485f,#9f8a74,#97acbb,#5a7383,#d5c3b2,#665d4a,Brownish,#d9331f
413,https://en.most-famous-paintings.com/Art.nsf/O/6E3TCK/$File/Gustav-Klimt-Farm-Garden-with-Crucifix-1911-12--S.JPG,Gustav Klimt, Farm Garden with Crucifix ,#bd9f74,#826846,#796a72,#654b2c,#e6c898,#9c835d,Brownish,#d02913
414,https://en.most-famous-paintings.com/Art.nsf/O/9GEFWY/$File/AlfredSisley-BridgeatVilleneuvelaGarenne--(1872)(50x65CM)-S.JPG,Alfred Sisley, Bridge at Villeneuve la Garenne - - ,#6b8ba4,#67753d,#bfc5a3,#929b65,#95aba8,#3b4b21,Greenish,
415,https://en.most-famous-paintings.com/Art.nsf/O/AQ7FTM/$File/Claude-Monet-Impression-Sunrise-S.jpg,Claude Monet," Impression, Sunrise ",#6a7e76,#828272,#838e80,#9e8776,#586252,#788588,Blackish,#de9b82
416,https://en.most-famous-paintings.com/Art.nsf/O/5ZKBZJ/$File/Claude-Monet-The-Water-Lily-Pond-Pink-Harmony-S.jpg,Claude Monet," The Water Lily Pond, Pink Harmony ",#b4ac98,#695660,#5a4938,#9d99a7,#4f5d5f,#867864,Brownish,#28169c
417,https://en.most-famous-paintings.com/Art.nsf/O/8XYQZT/$File/Peter-Paul-Rubens-The-Lion-Hunt-S.JPG,Peter Paul Rubens, The Lion Hunt ,#8f7a66,#271c14,#626669,#644735,#c2b096,#1c1315,Brownish,#c34535
418,https://en.most-famous-paintings.com/Art.nsf/O/8BWTHD/$File/John-William-Waterhouse-Penelope-and-the-Suitors-S.jpg,John William Waterhouse, Penelope and the Suitors ,#33271e,#d0c2a5,#59393e,#202d2c,#b3c6c3,#896150,Brownish,#e43b52
